E;N;H;Rho1;Rho2;Rho3;Rho4;Rho5;Rho6;Gamma;BFI;lfd. Nr.;Datum;Zeit
13.91638997;52.94340502;55.00899887;294.6754663;167.7370256;267.1677755;338.4118387;2.96451726;407.3214657;1.433140034;0.486345216;4;44854;14:54:23.000
13.91635831;52.94339333;55.05500031;315.4969083;178.6247501;240.9543365;322.1922187;2.567681842;436.3033109;1.428535156;0.452788956;5;44854;14:54:24.000
13.916325;52.94338169;55.11999893;335.8988416;196.8448256;277.6783565;363.3583722;2.028477503;481.804434;1.432231809;0.426387838;6;44854;14:54:25.000
13.91629003;52.94336999;55.1780014;351.3841824;214.7148339;352.7378716;385.1244843;1.568395887;501.949712;1.445738717;0.411441035;7;44854;14:54:26.000
13.91625334;52.94335836;55.30699921;357.2897176;240.6320813;405.89055;427.4305738;1.610071378;509.9579714;1.458029589;0.408080478;8;44854;14:54:27.000
13.91621666;52.94334666;55.38199997;358.0173347;262.9035191;459.5885551;455.4930265;1.69817108;506.96518;1.46410606;0.408948371;9;44854;14:54:28.000
13.91617832;52.94333668;55.45800018;352.3710175;283.2416017;468.2856514;457.4170098;1.922797126;485.3299884;1.475760162;0.418808611;10;44854;14:54:29.000
13.91614164;52.9433267;55.41600037;346.3367242;299.9392019;466.0050033;411.092787;2.1503362;441.6392117;1.483788878;0.428423778;11;44854;14:54:30.000
13.91610502;52.943315;55.49000168;349.2636773;314.3495705;424.5692323;402.0857899;2.546434084;402.9536553;1.477515209;0.423037179;12;44854;14:54:31.000
13.91606998;52.94330165;55.54199982;359.5912223;318.2311677;393.8340528;367.5110626;2.781516992;377.9676514;1.478302288;0.411106333;13;44854;14:54:32.000
13.91603502;52.94328664;55.56900024;370.9833533;331.0413195;344.2825492;337.3840514;2.99249786;359.3409336;1.486199315;0.400610783;14;44854;14:54:33.000
13.91599833;52.94327335;55.65800095;388.8772401;337.3451044;352.1900422;321.7846411;3.035191325;356.3056767;1.48235668;0.38118885;15;44854;14:54:34.000
13.91595999;52.94325835;55.73300171;398.5969049;347.4280978;352.8449593;349.0863655;3.025396857;388.7159713;1.480602135;0.371453495;16;44854;14:54:35.000
13.91592331;52.94324335;55.7879982;399.3336606;359.8811416;366.657384;403.1183253;2.690074727;459.8522266;1.482324228;0.371199419;17;44854;14:54:36.000
13.91588669;52.94322669;55.83800125;396.1245267;382.5347584;375.2194481;454.1193849;2.294914665;542.8003835;1.487180322;0.375432527;18;44854;14:54:37.000
13.91585166;52.94321334;55.89400101;396.9838051;408.6982913;403.3574021;477.3600381;1.811885738;632.3313954;1.486984494;0.374570568;19;44854;14:54:38.000
13.91581669;52.94319998;55.95800018;398.6858833;447.8452799;398.4181221;564.8759575;1.425672976;724.2757592;1.474840693;0.369925486;20;44854;14:54:39.000
13.91578331;52.94318498;55.97999954;413.3641557;483.6678971;378.4141001;567.6227663;1.104812342;804.8900233;1.459172676;0.352999324;21;44854;14:54:40.000
13.91574834;52.94317169;56.03699875;437.7012671;530.1378157;341.009738;594.6980691;1.048668453;833.7903229;1.454350156;0.332270036;22;44854;14:54:41.000
13.91571166;52.94315669;56.08300018;467.5747523;569.1316798;313.9634278;550.451908;1.083085699;840.7330517;1.439026907;0.307764031;23;44854;14:54:42.000
13.91567497;52.94314003;56.13700104;495.2395075;598.3332291;279.9843836;567.6660118;1.417549826;818.4920561;1.425436731;0.28782775;24;44854;14:54:43.000
13.9156367;52.94312503;56.20899963;517.5397314;605.8420566;274.9737643;505.8863288;1.752279535;772.0164341;1.435548331;0.277379348;25;44854;14:54:44.000
13.91560001;52.9431083;56.29100037;527.0496566;602.344686;286.8936546;506.4037482;2.125355241;706.3742789;1.448379944;0.27480901;26;44854;14:54:45.000
13.91556333;52.94309502;56.28699875;524.2332267;573.9998966;340.0659652;487.7276592;2.396306054;660.6999811;1.446410147;0.275909666;27;44854;14:54:46.000
13.91552664;52.94308001;56.39400101;507.5047665;535.109868;387.8347128;481.4674893;2.559311624;619.7255574;1.450274069;0.285765605;28;44854;14:54:47.000
13.91549002;52.94306501;56.49599838;481.7313608;491.1640566;449.7051232;509.4301151;2.543186965;584.0015275;1.454165589;0.301862346;29;44854;14:54:48.000
13.91545169;52.94305;56.60300064;450.0725393;459.8759248;495.8927721;475.4486602;2.580379722;555.7935801;1.444223816;0.320886899;30;44854;14:54:49.000
13.915415;52.943035;56.65200043;424.7478395;442.3814424;536.8223444;524.0192681;2.666032137;514.6913414;1.436385365;0.338173672;31;44854;14:54:50.000
13.91537832;52.94302165;56.73400116;406.4504574;445.1916353;538.1067476;497.1394292;2.837702217;480.9250212;1.436897784;0.353523476;32;44854;14:54:51.000
13.9153417;52.94300664;56.82099915;400.7652029;466.6228314;530.441721;489.7013046;3.14343193;451.0709272;1.43884803;0.35902519;33;44854;14:54:52.000
13.91530501;52.94299164;56.90800095;406.3447393;496.1977414;503.4442981;434.8857405;3.343241823;439.3266061;1.44308515;0.35513814;34;44854;14:54:53.000
13.91526667;52.9429767;56.98300171;427.4082922;532.07339;469.2493116;427.1184342;3.415088095;436.1357318;1.451708945;0.339653903;35;44854;14:54:54.000
13.91522834;52.94295998;57.04399872;453.1954189;561.8077069;437.5584494;451.0548532;3.442911448;460.9594074;1.451646652;0.32031362;36;44854;14:54:55.000
13.91519;52.94294497;57.09799957;477.4661719;580.1465302;406.454506;420.720189;3.430039991;455.6108525;1.444979957;0.302635044;37;44854;14:54:56.000
13.91515166;52.94292831;57.14400101;495.7767194;584.6215655;378.0615847;381.5732357;3.280504114;433.4228507;1.435982219;0.289642931;38;44854;14:54:57.000
13.91511332;52.94291331;57.16899872;507.3743827;575.8300638;353.9387509;368.1648247;3.2999529;394.1365789;1.43255192;0.282346127;39;44854;14:54:58.000
13.91507664;52.94289831;57.22900009;507.394703;546.1781759;336.8904283;306.7464716;3.284236748;353.2082159;1.427559421;0.281350872;40;44854;14:54:59.000
13.91503836;52.94288336;57.26900101;495.9556261;506.5046503;295.5206697;268.571565;3.281785662;305.0445573;1.413892803;0.285084537;41;44854;14:55:00.000
13.91500168;52.94286836;57.31800079;481.0477982;462.7660201;278.3161774;262.2955843;3.301387224;277.9865543;1.401509806;0.291345228;42;44854;14:55:01.000
13.91496499;52.94285336;57.37599945;462.5042207;422.4334598;257.667724;253.7293988;3.493311868;259.6979958;1.394845696;0.301585506;43;44854;14:55:02.000
13.91492666;52.94283835;57.38000107;444.9751569;384.6772342;224.7802603;211.0460419;3.675839611;244.1347196;1.385276017;0.311315361;44;44854;14:55:03.000
13.91488832;52.94282169;57.41600037;428.2556106;356.0916975;195.5824369;193.8772888;4.189219571;219.6272964;1.383806876;0.323126386;45;44854;14:55:04.000
13.9148517;52.94280834;57.46099854;416.6377378;335.4349444;194.1570602;179.7830243;4.65397243;189.1862129;1.393439388;0.334448674;46;44854;14:55:05.000
13.91481336;52.94279334;57.50899887;404.1881673;313.3524879;182.8940896;157.816057;5.000608929;160.6674824;1.39449173;0.345010528;47;44854;14:55:06.000
13.91477668;52.94277999;57.55599976;394.7594769;287.261674;180.8849027;141.6988589;5.165850239;138.4313183;1.39628397;0.35370499;48;44854;14:55:07.000
13.91473668;52.94276498;57.59899902;384.7971499;268.150709;194.426998;150.4697252;5.252487362;122.6348251;1.402127189;0.364380866;49;44854;14:55:08.000
13.91469669;52.94274998;57.63000107;376.5613651;255.2101028;202.2949481;147.7976418;5.018181787;115.3504849;1.409049021;0.37418842;50;44854;14:55:09.000
13.91465836;52.94273497;57.70299912;372.387596;241.2809104;196.0133096;146.8132887;4.722393494;116.0540581;1.423291249;0.382206944;51;44854;14:55:10.000
13.91461837;52.94272003;57.74000168;370.8582547;233.9905475;187.4799259;145.5517117;4.305639112;123.4038554;1.440091272;0.388313123;52;44854;14:55:11.000
13.91457831;52.94270668;57.77899933;371.1561093;230.8480532;179.4144826;145.0389464;3.946752311;128.6048586;1.447137194;0.389899872;53;44854;14:55:12.000
13.91453832;52.94269168;57.80699921;370.3850911;220.8590498;191.9787357;161.485446;3.510551305;138.4286913;1.453983154;0.392559849;54;44854;14:55:13.000
13.91449998;52.94267667;57.83499908;365.0747822;208.6315086;183.0837822;156.7972082;3.147702402;152.6014775;1.465025038;0.401294504;55;44854;14:55:14.000
13.91445999;52.94266332;57.84799957;350.0461505;197.1688907;189.4400159;162.0751495;2.813334837;160.4741252;1.466300529;0.418887774;56;44854;14:55:15.000
13.91442;52.94264832;57.86500168;334.5550063;191.4471234;186.894619;155.7902064;2.785743639;158.2139847;1.472115409;0.440021934;57;44854;14:55:16.000
13.91438001;52.94263331;57.86800003;321.2037674;191.4757507;182.801018;162.910342;2.732840916;159.7499774;1.491636139;0.464389366;58;44854;14:55:17.000
13.91434002;52.94262002;57.8409996;312.2831866;205.9979581;144.8929663;143.0360286;2.754966159;159.008403;1.499852939;0.480286165;59;44854;14:55:18.000
13.91430168;52.94260502;57.87799835;314.8058813;221.2338006;133.1521722;142.6913899;2.710528922;161.4832346;1.491904715;0.473912593;60;44854;14:55:19.000
13.91426169;52.94259001;57.9090004;332.0217264;246.5656286;114.5980294;139.443771;2.601739841;178.8434624;1.495585776;0.450448166;61;44854;14:55:20.000
13.91422164;52.94257666;57.92399979;359.4946177;264.3840002;110.2390705;163.6462165;2.342379781;209.4473485;1.504091454;0.418390535;62;44854;14:55:21.000
13.91418165;52.94256166;57.98799896;386.5275852;279.2158145;106.0326844;180.0918961;2.059057142;270.1575268;1.498277162;0.387624899;63;44854;14:55:22.000
13.91414166;52.94254665;57.98199844;411.9640618;286.05124;113.0568839;211.120908;1.821177224;313.1316936;1.495386813;0.362989627;64;44854;14:55:23.000
13.91410332;52.94253165;57.99599838;429.0596174;297.2055632;119.3430307;223.7442985;1.606190019;342.8466581;1.49069375;0.347432778;65;44854;14:55:24.000
13.91406498;52.94251836;58.00899887;439.2922731;307.2217383;121.0335467;235.6680672;1.560347524;364.2443192;1.474723817;0.335704475;66;44854;14:55:25.000
13.91402499;52.94250336;58.00799942;437.7343986;325.13313;115.7764934;236.7098622;1.542211896;370.3764793;1.465558314;0.334805379;67;44854;14:55:26.000
13.91398665;52.94249001;58.01800156;434.7343305;343.3007459;111.5605464;216.6135376;1.677946911;333.1418673;1.465394716;0.337078214;68;44854;14:55:27.000
13.91394831;52.942475;58.03099823;431.9981859;360.2115291;111.2299233;197.5476527;1.747332322;320.4210563;1.463898523;0.338866822;69;44854;14:55:28.000
13.91390998;52.94246165;58.03300095;427.23178;354.4641224;119.950206;219.8202013;1.995510459;308.8368016;1.470556168;0.344205707;70;44854;14:55:29.000
13.91387164;52.94244665;58.05599976;403.8402913;326.5980062;136.6542573;191.7456965;2.155589402;279.3916996;1.488438927;0.36857118;71;44854;14:55:30.000
13.91383502;52.94242999;58.06299973;360.6491351;290.7125818;153.2507771;190.2172645;2.387516627;250.5311694;1.50690316;0.417830798;72;44854;14:55:31.000
13.91380501;52.94241333;58.08100128;305.3508428;235.6361065;168.8935414;183.7144578;2.566022225;229.1508895;1.524832069;0.499370513;73;44854;14:55:32.000
13.91378333;52.94239165;58.09400177;241.041925;175.3363518;174.731141;169.5889285;2.765040415;197.3036671;1.541015645;0.639314362;74;44854;14:55:33.000
13.91377831;52.94236666;58.02999878;175.508616;130.7862045;168.7996891;164.4383582;2.89351915;172.6062701;1.556943659;0.887103832;75;44854;14:55:34.000
13.91378498;52.94234002;57.96300125;126.2007313;99.74117186;158.875327;158.5598962;3.104871412;167.913963;1.582445283;1.253911342;76;44854;14:55:35.000
13.91379833;52.94231669;57.92699814;103.1924687;70.33503842;160.4657369;163.4988849;3.279010203;168.3827049;1.614129409;1.564193037;77;44854;14:55:36.000
13.91381499;52.94229336;57.88000107;93.77123269;62.94476884;172.2602481;164.0477749;3.429212306;183.9137222;1.639587654;1.748497494;78;44854;14:55:37.000
13.91383336;52.94227003;57.87099838;94.30456484;66.60105883;183.5124253;188.665322;3.660979804;218.1206588;1.661428894;1.761769324;79;44854;14:55:38.000
13.91385167;52.94224834;57.84999847;100.324339;74.76148143;210.3527077;213.9354829;3.847111259;248.4932593;1.68093772;1.675503408;80;44854;14:55:39.000
13.91386999;52.94222501;57.88000107;109.6589301;93.02265506;252.5140351;265.6700876;3.899694761;280.4336459;1.676457196;1.528792224;81;44854;14:55:40.000
13.91389497;52.94220333;57.88899994;117.0773658;109.6095091;280.4743158;284.8742334;3.957996762;339.2522406;1.664988479;1.422126701;82;44854;14:55:41.000
13.9139267;52.9421833;57.9620018;126.1810109;120.664573;299.044112;318.5732793;3.88403359;390.4870575;1.667473431;1.321493163;83;44854;14:55:42.000
13.91395499;52.94216499;57.9659996;137.2986643;125.2996084;350.8579408;373.0694741;3.75271011;428.1198474;1.673834243;1.219119102;84;44854;14:55:43.000
13.913985;52.94214668;57.96099854;153.3520789;131.0857212;377.4241448;407.7273984;3.572710551;486.0165004;1.67992459;1.095469068;85;44854;14:55:44.000
13.91401335;52.94212831;57.9620018;173.1413184;131.7683545;383.2663543;422.0436939;3.461584202;553.0255872;1.686747656;0.974202849;86;44854;14:55:45.000
13.91403999;52.94210835;57.95600128;197.7576884;155.3128121;403.0456889;481.2945847;3.371835632;589.4202639;1.675382842;0.847189738;87;44854;14:55:46.000
13.91406498;52.94208667;57.9469986;226.630052;197.5267496;417.2566881;513.3560374;3.451010854;605.0707899;1.651991061;0.728937335;88;44854;14:55:47.000
13.91408666;52.94206333;57.9280014;257.6587758;234.9208203;427.4036605;465.2995744;3.547661402;590.5796752;1.639177001;0.63618132;89;44854;14:55:48.000
13.91410669;52.94204;57.90499878;287.8757626;265.870427;463.6468999;469.608861;3.840629861;537.493855;1.626090842;0.564858544;90;44854;14:55:49.000
13.91412665;52.94201336;57.84899902;309.3070003;291.8383559;497.8078641;462.0221019;4.014069918;453.5061901;1.614493191;0.521971113;91;44854;14:55:50.000
13.91414668;52.94198831;57.82600021;316.1680194;289.9694874;506.1354034;390.2404511;4.046214322;373.9087444;1.605020105;0.507647835;92;44854;14:55:51.000
13.91416664;52.94196167;57.8219986;306.6836658;254.3772199;524.0371677;413.566236;3.985698103;316.1614504;1.589700807;0.518351965;93;44854;14:55:52.000
13.91418502;52.94193668;57.8370018;286.0614382;234.7679426;510.6703987;372.9105166;3.859451051;301.2817625;1.567201737;0.547854946;94;44854;14:55:53.000
13.91420498;52.9419117;57.83100128;256.8182635;214.9134633;470.7462205;378.4807315;3.428120441;331.042547;1.546434067;0.602151127;95;44854;14:55:54.000
13.91422501;52.94188665;57.8390007;225.0347957;187.1412478;454.4941736;376.5034517;3.174488578;392.205558;1.532393669;0.680958545;96;44854;14:55:55.000
13.91424497;52.94186166;57.82400131;201.5817379;169.0981638;501.4006735;434.4934057;2.981598249;440.2892356;1.531193599;0.759589442;97;44854;14:55:56.000
13.914265;52.94183502;57.80699921;185.1545358;174.548892;531.6626578;481.3686084;2.669284354;484.3580581;1.541965389;0.832799144;98;44854;14:55:57.000
13.91428668;52.94180832;57.79899979;175.4231657;164.5449119;545.3162166;498.7141846;2.369489654;497.0798944;1.557482853;0.887843317;99;44854;14:55:58.000
13.91430664;52.94178003;57.7820015;167.7964613;157.0277747;558.9706111;477.7559932;2.253598501;468.8976777;1.574078308;0.938087905;100;44854;14:55:59.000
13.91432667;52.94175498;57.7519989;167.791723;175.3867899;512.3659577;409.5358531;2.120957653;405.9053749;1.584878208;0.944550887;101;44854;14:56:00.000
13.9143467;52.94172834;57.71500015;165.8312992;188.8379985;406.3269554;365.1151724;2.065682319;354.3587433;1.592245836;0.96016002;102;44854;14:56:01.000
13.91436501;52.9417017;57.67300034;165.9107414;192.648621;296.28611;288.3079657;2.362230931;309.4305077;1.594692508;0.961174964;103;44854;14:56:02.000
13.91438497;52.94167334;57.62400055;163.7541326;202.9899312;207.1699554;227.7973913;2.687112933;291.4046799;1.593357528;0.973018209;104;44854;14:56:03.000
13.914405;52.94164664;57.55400085;168.9945687;218.8612871;130.2092111;216.4394315;2.992376525;323.614247;1.592045945;0.942069297;105;44854;14:56:04.000
13.91442331;52.94162;57.47000122;173.4995008;218.599229;103.3571728;245.1737009;3.215468752;432.2333538;1.600996174;0.922767021;106;44854;14:56:05.000
13.91444333;52.94159336;57.35599899;189.8080486;231.8610769;94.59648856;327.3997306;3.368321656;574.770832;1.609759589;0.848098698;107;44854;14:56:06.000
13.91446164;52.94156666;57.27099991;223.0564315;263.7962737;122.35078;390.2423215;3.217216469;715.5013352;1.606003524;0.719998753;108;44854;14:56:07.000
13.91448333;52.94154002;57.15499878;268.5604276;308.3640484;169.5519084;495.9600175;3.110795003;830.1675144;1.59647279;0.594455707;109;44854;14:56:08.000
13.91450501;52.94151166;57.01100159;316.2350241;354.4477641;231.7405891;559.1271091;3.022161023;897.3663546;1.582418253;0.500393104;110;44854;14:56:09.000
13.91452497;52.94148502;56.85699844;382.0325916;395.9558487;295.5968792;572.8400687;3.028101763;878.8357048;1.562197284;0.40891728;111;44854;14:56:10.000
13.914545;52.94145832;56.65399933;437.6514439;413.1757507;354.6514959;589.7107793;2.980739267;832.6209967;1.53241062;0.35014408;112;44854;14:56:11.000
13.91456502;52.94143168;56.52399826;462.4678327;417.8148244;373.2757116;583.9549269;3.135829199;769.0229305;1.507530763;0.325975269;113;44854;14:56:12.000
13.91458664;52.94140498;56.39899826;477.5504066;408.8548359;395.5583629;530.2072091;3.075615515;738.0125699;1.496769642;0.313426525;114;44854;14:56:13.000
13.91460667;52.94137999;56.28300095;483.861392;381.4456865;366.4862444;516.7175141;2.896442584;749.1608676;1.492224108;0.308399085;115;44854;14:56:14.000
13.91462498;52.94135501;56.20100021;459.0102866;358.8859259;326.0423318;575.7576697;2.602713553;819.4312296;1.477029645;0.321785739;116;44854;14:56:15.000
13.914645;52.9413283;56.11500168;431.7363366;360.9210568;292.4147802;589.692134;2.359811378;871.0293122;1.468465176;0.340130087;117;44854;14:56:16.000
13.91466503;52.94130332;56.04299927;424.0867909;362.1885953;287.8373581;573.1914774;2.12596376;902.79469;1.474560825;0.347702606;118;44854;14:56:17.000
13.91468665;52.94127668;55.97600174;412.853941;361.2215105;251.9743853;559.5700738;2.177979214;879.31249;1.471175812;0.356342926;119;44854;14:56:18.000
13.91470833;52.94124998;55.94300079;402.7524475;379.3285176;272.4887257;532.8893857;2.214941536;796.6397266;1.462990565;0.363248088;120;44854;14:56:19.000
13.91473001;52.94122334;55.90200043;408.8689416;379.1121114;286.1386461;472.2683957;2.336127029;665.5408708;1.468392491;0.359135249;121;44854;14:56:20.000
13.91475169;52.9411967;55.86899948;402.9058906;349.1384248;294.0428094;421.4207797;2.623069572;532.9568925;1.470890328;0.365070445;122;44854;14:56:21.000
13.91477331;52.94116999;55.8409996;376.2966767;307.1869264;297.3286896;364.0968162;2.435882066;443.6960168;1.460058697;0.388007332;123;44854;14:56:22.000
13.91479499;52.94114501;55.82400131;346.0003382;260.1588434;298.6359509;339.7845695;2.064100709;402.7249408;1.46177873;0.422478989;124;44854;14:56:23.000
13.91481501;52.94112002;55.83399963;306.8892528;199.8671119;284.0272171;316.1455735;1.834898938;380.5865256;1.474158424;0.48035518;125;44854;14:56:24.000
13.91483498;52.94109669;55.81900024;256.3806477;164.1598796;293.5130361;294.8683436;1.591024414;351.0880367;1.484548783;0.579040889;126;44854;14:56:25.000
13.914855;52.94107164;55.7840004;222.5362812;155.3361477;280.4967815;283.7761958;1.228761115;323.7765829;1.497630178;0.672982477;127;44854;14:56:26.000
13.91487668;52.9410483;55.76499939;204.2295112;153.6570878;244.674716;244.3519761;1.440408591;275.6742005;1.511076152;0.739891186;128;44854;14:56:27.000
13.91489665;52.94102332;55.74399948;187.5664702;151.6208843;228.4206473;203.343779;1.709673444;211.3303866;1.50824805;0.804113895;129;44854;14:56:28.000
13.91491667;52.94099833;55.72800064;173.5293416;150.297518;199.135851;162.9483519;1.827353461;154.9060652;1.503177263;0.866238095;130;44854;14:56:29.000
13.91493835;52.94097335;55.70800018;161.8958563;139.7086416;152.8827017;137.9683561;1.796712004;123.892014;1.509002358;0.932082137;131;44854;14:56:30.000
13.91495997;52.94094836;55.68999863;144.4360818;116.238867;127.1500063;103.6337543;1.668723682;106.062344;1.518226692;1.051140873;132;44854;14:56:31.000
13.91498165;52.94092166;55.66799927;124.1359824;92.93071992;122.6636033;102.9324924;1.310108781;94.20181514;1.529699419;1.232277209;133;44854;14:56:32.000
13.91500333;52.94089502;55.63999939;104.9675437;79.59521579;103.9062876;93.54898443;0.957130071;83.78225764;1.554376925;1.480816708;134;44854;14:56:33.000
13.91502336;52.94087003;55.61100006;91.07307465;72.56064206;90.5949612;77.25511383;0.714936441;76.71403577;1.578803344;1.733556652;135;44854;14:56:34.000
13.91504498;52.94084333;55.54600143;81.01971145;66.07479142;73.06672657;70.72382601;0.600428304;68.35037917;1.586248595;1.957855152;136;44854;14:56:35.000
13.915065;52.94081834;55.48199844;73.67571662;65.45163042;56.66738;54.04880715;0.553246234;60.24949938;1.597809823;2.168706185;137;44854;14:56:36.000
13.91508668;52.94079336;55.39599991;67.64940576;66.10057281;37.18646156;46.41530819;0.526409445;55.79239266;1.621631251;2.397110859;138;44854;14:56:37.000
13.91510665;52.94076831;55.29100037;64.47042371;63.97495976;27.69671816;41.19872872;0.490362492;55.17378006;1.639762017;2.543432976;139;44854;14:56:38.000
13.91512833;52.94074332;55.18099976;62.00365186;60.76847044;20.96897245;34.82745459;0.459142707;54.82735849;1.656732091;2.671991151;140;44854;14:56:39.000
13.91515001;52.94071833;55.06499863;59.92983019;59.79319448;24.4206251;38.01224767;0.472856416;53.32531579;1.691423199;2.822339383;141;44854;14:56:40.000
13.91517169;52.94069335;54.94200134;59.86611107;59.60994472;27.17585149;37.38419838;0.494298918;50.76237882;1.722205214;2.876761464;142;44854;14:56:41.000
13.9151933;52.94066836;54.83399963;61.40472495;60.11368516;29.53267224;37.14183622;0.517692267;48.03073242;1.733040647;2.822324582;143;44854;14:56:42.000
13.91521664;52.94064166;54.7120018;63.87070098;61.31207459;29.28564393;33.48901819;0.539573997;45.17654512;1.738251161;2.721515709;144;44854;14:56:43.000
13.91523832;52.94061667;54.56299973;67.37190396;61.85360325;29.68567072;34.7280644;0.553027447;42.36112328;1.749116407;2.596210445;145;44854;14:56:44.000
13.91526;52.94059169;54.41500092;71.49028105;62.93329835;26.79541063;33.2074648;0.514682618;41.76945253;1.756858364;2.457478609;146;44854;14:56:45.000
13.91528168;52.94056664;54.29100037;74.0784432;62.53998547;24.68693107;32.73806403;0.469386409;42.19187032;1.755984111;2.370438734;147;44854;14:56:46.000
13.91530501;52.9405433;54.1269989;75.09441592;61.52787497;22.4366236;30.76867204;0.435136352;42.93642534;1.759610221;2.34319716;148;44854;14:56:47.000
13.91532669;52.94051832;53.93099976;74.83401869;60.12521214;22.03798755;32.2611805;0.414797747;44.68817219;1.773812378;2.370328908;149;44854;14:56:48.000
13.91534831;52.94049168;53.71500015;73.23820427;59.76642148;21.48709915;35.09484966;0.402224116;47.60805878;1.783462821;2.435153672;150;44854;14:56:49.000
13.91536999;52.94046669;53.43999863;71.36798369;59.58055213;24.63199321;36.79190287;0.416347642;51.12544534;1.797066628;2.518029143;151;44854;14:56:50.000
13.91539167;52.94043999;53.17699814;70.92566589;60.94043951;28.16874524;40.50199279;0.445240366;57.24686456;1.808475885;2.54981869;152;44854;14:56:51.000
13.915415;52.940415;52.875;71.99471691;63.01843663;34.57385394;47.15068989;0.470588744;65.39468148;1.803522721;2.505076481;153;44854;14:56:52.000
13.91543503;52.94039002;52.58100128;73.80362787;66.35195016;46.77881467;58.71915169;0.526320381;73.45606242;1.794763779;2.431809697;154;44854;14:56:53.000
13.91545836;52.94036331;52.2820015;76.45273659;71.88989859;68.6680875;70.38859842;0.580725927;83.74079799;1.777602784;2.325100269;155;44854;14:56:54.000
13.9154817;52.94033833;51.97999954;79.30474706;77.5719045;77.84217387;83.74427152;0.616336314;96.83266879;1.75017832;2.206902342;156;44854;14:56:55.000
13.91550668;52.94031169;51.64300156;81.4297066;81.59904054;89.1322146;88.19861282;0.63054335;106.8677336;1.735898334;2.131775253;157;44854;14:56:56.000
13.91553001;52.94028498;51.28099823;83.11871807;87.2877303;92.1143191;97.2914793;0.677506306;116.4971;1.732987808;2.084954927;158;44854;14:56:57.000
13.915555;52.94026;50.95500183;85.89744109;94.78167138;86.12054853;101.5547725;0.678110079;130.5370471;1.717702989;1.999713807;159;44854;14:56:58.000
13.91557999;52.94023501;50.59700012;90.22076666;98.42188322;69.90531803;103.7837568;0.68127922;142.9363516;1.701301714;1.885709662;160;44854;14:56:59.000
13.91560497;52.94020831;50.23500061;96.59383616;104.0846472;62.22457958;104.9995555;0.724167665;152.0755213;1.698233679;1.758118061;161;44854;14:57:00.000
13.91563002;52.94018167;49.90499878;105.2483196;111.3968415;52.79035863;103.0272935;0.877732623;159.8396035;1.696689376;1.612082152;162;44854;14:57:01.000
13.91565336;52.94015668;49.5909996;114.6962769;117.8099645;54.43305765;108.102559;0.986775014;169.3992563;1.69566985;1.47840008;163;44854;14:57:02.000
13.91567834;52.94012998;49.35400009;124.5692286;122.1975889;61.7485648;106.1073334;1.170930625;171.4189719;1.698984802;1.363888034;164;44854;14:57:03.000
13.91570002;52.94010334;49.10300064;132.7241363;128.0058345;70.52211884;120.1626498;1.388502009;171.088052;1.705460192;1.284966126;165;44854;14:57:04.000
13.91572501;52.94007664;48.89799881;139.1246595;132.8755541;81.99994794;126.7975818;1.560975592;172.171222;1.690612965;1.215178511;166;44854;14:57:05.000
13.91574669;52.94005165;48.76499939;145.3403998;139.7912581;89.23424967;119.8153406;1.608950278;177.3565744;1.662008234;1.143528046;167;44854;14:57:06.000
13.91576831;52.94002667;48.69100189;155.2558964;147.3045313;93.54430309;121.9313271;1.636630501;178.0280349;1.644932289;1.059497467;168;44854;14:57:07.000
13.91578999;52.94000168;48.63100052;165.6932163;155.1998495;96.92447807;128.8750203;1.598758755;174.8796118;1.634431655;0.986420381;169;44854;14:57:08.000
13.91581332;52.93997498;48.63299942;178.8024402;163.1137463;102.9040249;129.1661338;1.497701513;169.2635531;1.619392733;0.905688273;170;44854;14:57:09.000
13.915835;52.93994999;48.62400055;193.1989131;167.6792481;107.0548624;124.6235331;1.425694989;152.3378058;1.599225586;0.827761171;171;44854;14:57:10.000
13.91585668;52.93992335;48.62799835;205.4961669;164.1236483;120.0339506;118.8863327;1.351920351;131.5273183;1.58671388;0.772137945;172;44854;14:57:11.000
13.91587836;52.93989836;48.61600113;207.4245475;156.5335182;123.8108997;109.6502734;1.292378274;111.1998328;1.569208736;0.756520265;173;44854;14:57:12.000
13.91590169;52.93987166;48.61800003;203.164864;142.2550908;115.7096008;101.8488684;1.235144253;96.58598986;1.54328792;0.759623435;174;44854;14:57:13.000
13.91592166;52.93984502;48.57400131;192.6918479;126.9265365;100.0924372;87.61711686;1.210598215;87.10177501;1.526319394;0.792103771;175;44854;14:57:14.000
13.91593666;52.93981832;48.5699997;176.3718035;112.2728891;85.09448932;79.48653824;1.16491989;93.34998822;1.53084498;0.867964692;176;44854;14:57:15.000
13.91594836;52.93979168;48.55099869;157.9399174;104.7876384;63.99980583;78.85522818;1.226863403;100.9781986;1.549447203;0.981035845;177;44854;14:57:16.000
13.91595497;52.93976167;48.5;146.3028794;100.8777786;50.19336092;74.92623436;1.452568906;108.569483;1.567561885;1.071449784;178;44854;14:57:17.000
13.91595332;52.93973332;48.43700028;141.4753424;109.6370758;50.41179854;86.77855598;1.761651626;122.0823746;1.580308542;1.117020475;179;44854;14:57:18.000
13.91594664;52.93970502;48.4090004;143.6250312;123.7905756;57.58071333;98.6938965;2.162377736;139.6625417;1.582031422;1.101501186;180;44854;14:57:19.000
