E	N	H	Rho1	Rho2	Rho3	Rho4	Rho5	Rho6	Gamma	BFI	lfd. Nr.	Datum	Zeit
			178.7545617	240.9602687	362.7750821	158.5631564		113.2876533	1.128202921	0.631146366	1	44845	09:43:12.000
			156.8304315	134.2788631	262.7985974	143.1153358		104.5884666	1.136072844	0.724395663	2	44845	09:43:13.000
			136.0944742	93.7762886	227.3189495	137.117155		96.06871968	1.143462299	0.840197448	3	44845	09:43:14.000
14.06820667	52.45629501	68.35500336	116.0120295	74.25913165	198.9030002	137.7566217		92.64918361	1.14406445	0.98616019	4	44845	09:43:15.000
14.06820333	52.45628001	68.27100372	99.40857926	56.3462016	185.1786069	115.3872459		90.4564025	1.136927725	1.143691755	5	44845	09:43:16.000
14.06820333	52.456265	68.22599793	88.80935166	51.48047961	178.893821	110.2923539		87.66632843	1.140699423	1.284436157	6	44845	09:43:17.000
14.068205	52.45624835	68.14900208	82.79045234	52.86540876	154.8225126	97.43548676		84.15756456	1.152132485	1.391624822	7	44845	09:43:18.000
14.06821	52.45623166	68.08200073	81.68749626	56.11969167	135.8981161	90.77943919		89.17143488	1.158151221	1.417782738	8	44845	09:43:19.000
14.06822	52.456215	68.0019989	83.36270965	60.79708555	120.7874973	83.16748577		92.07611128	1.172161589	1.406098235	9	44845	09:43:20.000
14.06823333	52.4562	67.94200134	86.96037381	67.44865488	104.7598139	82.52746929		93.93097551	1.192125243	1.370883301	10	44845	09:43:21.000
14.06824667	52.45618668	67.87200165	88.68254302	73.36366854	86.82073373	79.76379749		97.44145655	1.193887459	1.346248561	11	44845	09:43:22.000
14.068265	52.45617333	67.79199982	88.06843153	75.84128469	80.70852812	88.11116953		107.965389	1.185880338	1.346544179	12	44845	09:43:23.000
14.06828334	52.45616166	67.71600342	85.5544593	75.60690514	78.38021411	96.67412588		108.6204096	1.175505194	1.373984715	13	44845	09:43:24.000
14.06830333	52.45614999	67.61599731	82.24069729	76.0047967	81.86927258	96.08688008		110.1190881	1.16122838	1.411987517	14	44845	09:43:25.000
14.06832167	52.45613833	67.5530014	78.67949682	76.24452317	88.92349483	106.6490425		112.2805467	1.145561077	1.455984244	15	44845	09:43:26.000
14.06834	52.45612666	67.50499725	77.21554608	77.81878293	99.0080554	108.7535258		111.6310409	1.135215525	1.470190374	16	44845	09:43:27.000
14.06835833	52.45611165	67.46900177	77.78226972	81.55731639	106.8453942	96.1998262		99.68202604	1.14111765	1.467066536	17	44845	09:43:28.000
14.06837	52.456095	67.41300201	80.1801674	89.66845576	111.36207	94.38470239		91.73642551	1.144861631	1.427861363	18	44845	09:43:29.000
14.06837834	52.45607834	67.35600281	84.83239797	94.80929817	109.2402436	92.11720039		84.46207476	1.148197478	1.353489357	19	44845	09:43:30.000
14.06838167	52.45605834	67.26999664	90.56431792	97.68590098	106.5819525	88.96106305		77.06154228	1.155013439	1.275351557	20	44845	09:43:31.000
14.06838334	52.45603666	67.15799713	97.61605819	98.13041254	104.0562822	86.1389408		71.92046498	1.157387082	1.185652344	21	44845	09:43:32.000
14.06838667	52.45601168	67.0530014	106.2329383	97.88711373	103.3845402	91.29787161		71.83874989	1.155162277	1.087386167	22	44845	09:43:33.000
14.06839	52.45598167	66.9240036	115.2966336	95.10591976	105.1208916	84.9436716		71.34753349	1.163997193	1.009567371	23	44845	09:43:34.000
14.06839167	52.45595166	66.80899811	123.0409789	96.57918786	109.2458329	84.6479467		70.63982687	1.165255563	0.947046726	24	44845	09:43:35.000
14.068395	52.45592	66.69300079	131.8365423	100.3716174	111.4154361	85.98878887		71.00298372	1.153662496	0.875070353	25	44845	09:43:36.000
14.0684	52.45588668	66.57800293	139.5505017	103.5356671	111.6114257	86.78058865		71.13863809	1.148961176	0.823330022	26	44845	09:43:37.000
14.0684	52.45585667	66.43399811	142.8647042	105.2290052	111.246707	82.0073505		70.61146998	1.133472137	0.793388502	27	44845	09:43:38.000
14.0684	52.45582666	66.31900024	143.366623	107.3851256	110.5270997	80.90577275		71.83592401	1.112495576	0.77597948	28	44845	09:43:39.000
14.06839833	52.45579666	66.20999908	144.1356402	108.4383151	108.2291324	85.82304455		73.00157879	1.096816378	0.760961256	29	44845	09:43:40.000
14.06839666	52.45576334	66.08399963	143.9838181	108.0912164	106.3561619	87.0383254		75.97828194	1.078023223	0.748711374	30	44845	09:43:41.000
14.06839167	52.45572999	65.95300293	142.8176334	108.5682109	106.1967293	98.82063028		81.7030934	1.054358931	0.738255428	31	44845	09:43:42.000
14.06838834	52.45569668	65.84100342	144.7941576	111.9239233	108.2601985	109.065746		95.43931019	1.037930615	0.716831833	32	44845	09:43:43.000
14.068385	52.45566168	65.71800232	151.4737026	116.5274769	112.553119	127.5156302		117.1669363	1.025334783	0.676906133	33	44845	09:43:44.000
14.06838167	52.45562499	65.59200287	157.9276322	120.3111584	125.1906733	156.4021188		150.2826435	1.02276287	0.647614895	34	44845	09:43:45.000
14.06838	52.45558834	65.46800232	163.4702082	129.2350781	151.3670217	189.1519642		184.4768908	1.024417061	0.626668964	35	44845	09:43:46.000
14.06837667	52.45555166	65.34799957	171.5030751	148.4359652	186.8945879	230.4400189		210.2102975	1.022329652	0.596099896	36	44845	09:43:47.000
14.06837333	52.455515	65.22100067	184.4098469	172.6778562	222.291641	229.3288242		220.0758944	1.011983358	0.548768612	37	44845	09:43:48.000
14.06837	52.45548	65.13200378	196.3079532	197.0691999	247.3880252	230.7562784		219.0914596	0.994107244	0.50640192	38	44845	09:43:49.000
14.06836667	52.45544332	65.02100372	208.6679373	219.8563124	260.6913356	222.8146643		202.3059014	0.965541846	0.462716917	39	44845	09:43:50.000
14.06836333	52.45540667	64.9280014	219.8488804	235.4311371	258.6692065	193.5556834		176.5623239	0.94299886	0.428930481	40	44845	09:43:51.000
14.06836	52.45537167	64.85299683	227.889264	239.0562936	242.9088889	166.2759847		153.9831704	0.93777577	0.411505024	41	44845	09:43:52.000
14.06835833	52.45533667	64.78299713	229.0150635	233.6851685	217.9002061	151.5355851		138.7194762	0.934238702	0.407937665	42	44845	09:43:53.000
14.068355	52.45530167	64.72599793	226.5443357	221.1976125	197.5351585	141.2905063		122.324505	0.926973639	0.409179791	43	44845	09:43:54.000
14.06835167	52.45526667	64.64800263	220.8962654	207.2097796	180.1673936	126.2680248		108.1403617	0.921095123	0.416980849	44	44845	09:43:55.000
14.06835167	52.45523001	64.58799744	213.2175894	194.0160885	162.6790351	109.1941543		98.12132475	0.92830632	0.435379803	45	44845	09:43:56.000
14.06835	52.45519501	64.52899933	205.1242006	180.2034991	145.0558169	102.4389202		89.5004221	0.931256123	0.453996223	46	44845	09:43:57.000
14.06834667	52.45516001	64.47399902	195.7979115	164.6840477	132.728392	87.75828995		81.04749467	0.925806838	0.472837954	47	44845	09:43:58.000
14.06834333	52.45512501	64.4240036	184.5182426	152.1689731	120.7107321	85.72160528		75.3907988	0.925967571	0.501829823	48	44845	09:43:59.000
14.06834	52.45508833	64.3789978	173.0322892	139.6678397	108.3887469	74.62693749		72.20592985	0.937418483	0.541759279	49	44845	09:44:00.000
14.06833667	52.45505168	64.34300232	162.3450455	125.6691351	98.01235662	72.79149718		71.37000732	0.942995405	0.580858752	50	44845	09:44:01.000
14.06833333	52.45501668	64.29399872	149.9524107	113.3315412	91.72138107	75.39585361		71.74047805	0.943960455	0.629506689	51	44845	09:44:02.000
14.06833166	52.45498168	64.26699829	139.024638	104.757479	88.59252976	82.11176531		74.19353759	0.956128917	0.687740627	52	44845	09:44:03.000
14.06832833	52.45494499	64.2440033	131.532588	99.45315908	88.5679193	83.22684641		78.24034079	0.980026126	0.745082371	53	44845	09:44:04.000
14.06832666	52.45490834	64.19999695	127.0818345	97.34820292	92.1729571	93.70641806		82.90168974	0.996244521	0.783939361	54	44845	09:44:05.000
14.068325	52.45487334	64.1760025	124.6764543	99.69268323	97.96585445	97.10694112		86.31586981	0.993433145	0.796808949	55	44845	09:44:06.000
14.06832333	52.45483834	64.15899658	125.4514642	103.8984077	103.3298783	89.95873576		90.40374442	0.988102862	0.787637569	56	44845	09:44:07.000
14.06831834	52.45480166	64.16100311	127.2568611	108.497549	105.8016187	104.0959823		95.663945	0.985237195	0.774211454	57	44845	09:44:08.000
14.068315	52.45476166	64.17299652	128.354963	110.8508361	108.5932682	100.1138363		101.7856423	0.979202953	0.762886709	58	44845	09:44:09.000
14.06831167	52.45472333	64.15499878	127.7748432	113.3098413	111.3605343	107.6528153		107.7634728	0.974313976	0.762524103	59	44845	09:44:10.000
14.06831	52.45468334	64.14299774	127.8890256	114.9488109	113.3731829	114.7351949		113.466908	0.98213822	0.767961297	60	44845	09:44:11.000
14.06830833	52.454645	64.13300324	127.473349	115.0556561	115.4553514	115.1445293		117.2157082	0.996133663	0.781444648	61	44845	09:44:12.000
14.068305	52.45460666	64.06900024	125.3668308	114.3089714	117.5424631	108.5236502		117.7600656	1.008322186	0.80429742	62	44845	09:44:13.000
14.06830333	52.45456832	64.01100159	122.1658418	112.6732226	115.8381878	103.5689426		115.211436	1.027814281	0.841327056	63	44845	09:44:14.000
14.06830167	52.45452999	63.93799973	117.607711	108.2845165	111.3874446	104.5956968		110.7197756	1.057972487	0.899577483	64	44845	09:44:15.000
14.06829833	52.45448999	63.86500168	109.8028186	102.7912452	106.6168324	91.82740779		105.6482497	1.091718771	0.994253868	65	44845	09:44:16.000
14.068295	52.45445166	63.78300095	101.9496997	98.27389885	101.5157338	92.91734388		101.9843097	1.127594614	1.106030344	66	44845	09:44:17.000
14.06829166	52.45441167	63.7140007	96.37846703	94.83876396	97.19216121	90.79957217		96.65612554	1.167622112	1.211496871	67	44845	09:44:18.000
14.06828833	52.45437168	63.6269989	93.34912577	93.42625441	94.00443782	87.10950536		91.35657429	1.194071661	1.279146057	68	44845	09:44:19.000
14.06828334	52.45433165	63.59199905	92.49475185	93.5499076	90.07409103	85.64016818		87.73618284	1.204965408	1.302739219	69	44845	09:44:20.000
14.06828	52.45429166	63.58399963	94.49258573	91.74657876	85.38874225	78.79541733		85.81279281	1.205699419	1.275972511	70	44845	09:44:21.000
14.06827667	52.45425167	63.60599899	95.26660607	89.41766097	81.11251615	73.73278709		83.53153213	1.188634187	1.247692383	71	44845	09:44:22.000
14.06827167	52.45421333	63.66999817	95.75579718	86.7607402	78.73930146	82.2557798		84.98002501	1.171535437	1.22346163	72	44845	09:44:23.000
14.06826833	52.45417668	63.76599884	95.83243188	85.31178992	80.04854128	83.77807132		88.04820888	1.156275404	1.206559597	73	44845	09:44:24.000
14.068265	52.45414	63.86700058	98.13412924	86.69387121	85.29445479	89.00236081		90.15518745	1.138616132	1.160265181	74	44845	09:44:25.000
14.06826333	52.454105	63.97999954	102.5571441	93.49896376	91.29251251	90.98446675		91.10671904	1.126661942	1.098569926	75	44845	09:44:26.000
14.06826166	52.45406834	64.08799744	111.2045816	99.88799809	96.74040539	95.4264492		90.815493	1.122830359	1.009697931	76	44845	09:44:27.000
14.06825833	52.45403334	64.1969986	118.6188025	104.6863371	98.49798479	90.66927447		90.41242308	1.114602059	0.939650406	77	44845	09:44:28.000
14.06825666	52.45399666	64.28500366	124.5038945	106.068124	98.47388442	90.78122971		91.67994453	1.107766528	0.88974448	78	44845	09:44:29.000
14.068255	52.45396166	64.38899994	126.2769091	105.4100358	98.33994456	93.45813694		95.88681694	1.106688018	0.876397773	79	44845	09:44:30.000
14.06825167	52.45392501	64.4980011	125.2270406	102.8490032	100.0011792	102.2321958		102.9563579	1.105904781	0.883119792	80	44845	09:44:31.000
14.06825	52.45389001	64.61599731	122.084019	102.8835991	105.2044425	120.0754583		111.5514141	1.114380496	0.91279801	81	44845	09:44:32.000
14.06824834	52.45385332	64.73600006	121.0405265	108.3874146	117.4273716	120.006118		119.4305056	1.119448564	0.924854341	82	44845	09:44:33.000
14.06824667	52.45381667	64.8259964	123.8308926	120.0766488	129.0025998	131.2928682		125.6037011	1.115565964	0.900878561	83	44845	09:44:34.000
14.068245	52.45378167	64.89099884	132.0837048	130.2579552	137.5533589	129.4170928		130.1728545	1.106828063	0.837974726	84	44845	09:44:35.000
14.06824334	52.45374502	64.97499847	140.4532022	138.5649666	144.0892933	129.8350669		132.2918572	1.092898456	0.778122847	85	44845	09:44:36.000
14.06824	52.45370833	65.07700348	146.7624393	145.3426032	144.2931032	126.7704583		133.9428956	1.068130442	0.727795509	86	44845	09:44:37.000
14.06823833	52.45367168	65.16999817	151.0806857	146.3614322	139.2153092	122.0460706		132.4916595	1.048186368	0.693792435	87	44845	09:44:38.000
14.06823667	52.45363499	65.26799774	149.8262391	141.8105953	132.3997531	117.0051248		128.0198647	1.042296729	0.695670355	88	44845	09:44:39.000
14.068235	52.45359999	65.36499786	143.1560375	136.907229	125.2716916	107.7294692		120.1921296	1.044423281	0.729569845	89	44845	09:44:40.000
14.06823167	52.45356334	65.47699738	134.3846583	130.6713326	115.3394831	102.8905551		109.876461	1.04792883	0.779797964	90	44845	09:44:41.000
14.06823	52.45352666	65.57499695	125.7223292	121.1385109	109.5026703	92.15548969		97.15691017	1.052583056	0.837228409	91	44845	09:44:42.000
14.06822666	52.45349	65.68199921	116.089723	112.8869416	100.9183753	82.50675333		86.97121347	1.065091379	0.917472582	92	44845	09:44:43.000
14.068225	52.45345332	65.77300263	110.4965282	103.8036109	92.30321928	74.39872613		79.85250151	1.074969109	0.972853289	93	44845	09:44:44.000
14.06822166	52.45341667	65.8199997	105.1709614	94.84079122	84.78337569	71.36494853		75.09264519	1.079813464	1.026722063	94	44845	09:44:45.000
14.06822	52.45338167	65.8730011	101.1514587	87.53984008	82.06286463	69.09553419		73.15873597	1.084553782	1.072207753	95	44845	09:44:46.000
14.06821667	52.45334333	65.91400147	98.36323397	84.96933938	77.89589373	70.68330993		74.72572761	1.092727246	1.110910247	96	44845	09:44:47.000
14.068215	52.45330668	65.95500183	99.59519174	82.2978532	78.65853376	82.70700732		78.59712593	1.090551815	1.094984402	97	44845	09:44:48.000
14.06821167	52.45326834	65.98899841	99.0710763	83.21918278	83.85232537	82.81113827		83.07140747	1.081182568	1.091320099	98	44845	09:44:49.000
14.06820834	52.45323165	65.98999786	102.1417345	88.18148014	90.93772749	93.54455425		88.8311099	1.072457267	1.049969703	99	44845	09:44:50.000
14.06820667	52.45319166	65.98899841	109.2556998	96.82488156	98.00098718	107.6165388		96.0084809	1.058871258	0.969167979	100	44845	09:44:51.000
14.06820333	52.45315332	65.98899841	120.0066721	105.7367807	107.6326822	109.9055736		101.8995521	1.043232332	0.869311942	101	44845	09:44:52.000
14.0682	52.45311499	66.0019989	129.5710477	116.9517658	118.0547215	121.6573957		107.1066746	1.02437684	0.790590844	102	44845	09:44:53.000
14.06819667	52.453075	66.00900269	143.1406595	130.1385356	125.8200368	125.2011771		116.11764	1.004973695	0.70208821	103	44845	09:44:54.000
14.06819333	52.45303666	66.03199768	159.1754424	140.6569739	136.4063778	147.8932851		130.4425847	0.986669783	0.61986307	104	44845	09:44:55.000
14.06819	52.45299832	66.05699921	173.2465327	150.5986421	149.6255168	158.9464205		151.299955	0.972822425	0.561524903	105	44845	09:44:56.000
14.06818667	52.45296001	66.09700012	185.0231375	160.4755563	165.6208043	193.7224097		186.8214454	0.961266873	0.519538737	106	44845	09:44:57.000
14.06818334	52.45292168	66.15000153	195.7427693	173.1044526	184.0420224	224.9793407		231.4740149	0.959283027	0.490073289	107	44845	09:44:58.000
14.06818	52.45288334	66.16799927	202.5104875	184.1242064	213.3569859	275.6422791		274.7789283	0.962834887	0.475449395	108	44845	09:44:59.000
14.06817667	52.452845	66.17500305	204.437237	202.0710793	244.01422	283.0258656		313.6703789	0.95041907	0.464895282	109	44845	09:45:00.000
14.06817334	52.45280835	66.11599731	208.1174424	219.4731939	272.5406272	310.4040538		324.8124449	0.931583227	0.447623811	110	44845	09:45:01.000
14.06817	52.45277001	66.08699799	211.3958941	235.8097938	298.3448011	287.3228873		309.0119673	0.911758951	0.431304002	111	44845	09:45:02.000
14.068165	52.45273333	66.01899719	216.1101462	248.0436293	304.4828296	262.7055483		271.1917766	0.881003732	0.407664215	112	44845	09:45:03.000
14.06816167	52.45269667	65.94400024	222.0164983	249.9916851	285.1979576	215.1929002		224.3233896	0.85196033	0.383737396	113	44845	09:45:04.000
14.06815833	52.45265834	65.85299683	225.2491885	234.9098575	251.5279138	153.5443268		168.7045094	0.843969269	0.37468249	114	44845	09:45:05.000
14.068155	52.45262168	65.76100159	219.7861464	210.6545124	212.1385165	123.2445057		132.9492612	0.847648035	0.385669456	115	44845	09:45:06.000
14.06815167	52.452585	65.68499756	208.1985396	183.4502366	163.3051413	102.8688501		108.9800462	0.85710887	0.411678618	116	44845	09:45:07.000
14.06814834	52.45254835	65.60299683	193.4019178	150.4908279	128.0312197	86.63025171		97.55539888	0.876567335	0.453236113	117	44845	09:45:08.000
14.068145	52.45251166	65.51699829	172.7020665	127.0965359	108.636479	80.50490027		89.21355363	0.901301697	0.521882405	118	44845	09:45:09.000
14.06814334	52.45247501	65.4260025	154.3013618	111.8160546	97.45386655	78.1179191		87.81652113	0.930563693	0.60308197	119	44845	09:45:10.000
14.06814	52.45243667	65.35099793	140.9561946	102.7268704	86.72396197	81.69235345		87.75511221	0.958256835	0.679825983	120	44845	09:45:11.000
14.06813667	52.45239833	65.25900269	132.257234	92.09849515	83.81028357	82.83713832		89.18872295	0.980263301	0.741179346	121	44845	09:45:12.000
14.06813333	52.45235999	65.14600372	122.2319458	87.32513449	84.05016634	89.02003013		91.90318616	1.011485942	0.827513573	122	44845	09:45:13.000
14.06813	52.45232	65.02400208	118.0493612	82.00292078	83.79902897	94.90562187		99.85827258	1.043650537	0.884079783	123	44845	09:45:14.000
14.06812667	52.45228001	64.89600372	115.54551	82.49320615	88.53548479	97.79261686		110.9274198	1.059915153	0.917314012	124	44845	09:45:15.000
14.06812333	52.45223999	64.76799774	115.9794209	89.09102101	96.9591566	117.6188522		119.9935756	1.070359022	0.922887021	125	44845	09:45:16.000
14.06812	52.4522	64.62799835	119.441157	102.837434	107.0197743	128.0965548		131.6148094	1.081270773	0.905274865	126	44845	09:45:17.000
14.06811667	52.45216001	64.45800018	127.1750592	119.0289747	115.0806645	120.6844186		137.4393796	1.076079263	0.846140171	127	44845	09:45:18.000
14.06811334	52.45211999	64.29000092	136.4347225	134.6134527	124.4692771	121.1540186		141.8211566	1.057328458	0.774970212	128	44845	09:45:19.000
14.06811167	52.45208	64.12400055	144.9099503	149.5222736	126.4419363	122.3438626		141.0533031	1.039965596	0.717663345	129	44845	09:45:20.000
14.06810834	52.45204001	63.93199921	152.4508931	155.614276	128.7898473	123.433487		138.9893928	1.026107689	0.673074239	130	44845	09:45:21.000
14.06810667	52.45200167	63.72800064	157.7735066	158.1536033	127.905162	113.1303499		130.5733737	1.015133407	0.64341183	131	44845	09:45:22.000
14.06810334	52.45196168	63.55500031	163.2419106	155.0154962	125.5381887	115.3889029		126.3119417	1.003883884	0.614967002	132	44845	09:45:23.000
14.0681	52.45192165	63.39099884	165.453474	149.4647489	118.1588017	114.1968869		123.461046	0.990817064	0.598849356	133	44845	09:45:24.000
14.06809667	52.45188166	63.22600174	165.5927691	137.1545214	115.9155547	115.8625859		122.1705493	0.984314678	0.594418877	134	44845	09:45:25.000
14.06809333	52.45184333	63.07099915	161.696019	130.9871808	117.0993017	124.6817292		123.0658322	0.984273621	0.608718524	135	44845	09:45:26.000
14.06809	52.45180334	62.95199966	158.9446024	127.2161716	121.1027236	134.3832038		129.8327035	0.978905116	0.615878175	136	44845	09:45:27.000
14.06808666	52.451765	62.84999847	156.2509699	127.1817566	127.466378	142.8848345		145.1659345	0.975266971	0.624166987	137	44845	09:45:28.000
14.06808333	52.45172501	62.75699997	154.976181	131.9727385	143.0705316	158.9952254		161.2122545	0.978053872	0.63109948	138	44845	09:45:29.000
14.06808	52.45168502	62.66600037	157.5310266	146.4304115	161.652795	179.048448		186.3994385	0.976000625	0.619560886	139	44845	09:45:30.000
14.068075	52.45164668	62.59700012	167.0322889	161.5424502	178.0440035	200.1745468		209.6901287	0.967283098	0.579099469	140	44845	09:45:31.000
14.06807334	52.45160834	62.53699875	176.2537187	177.0703832	199.2522759	220.1633692		222.9384919	0.966992289	0.548636531	141	44845	09:45:32.000
14.06806833	52.45157	62.52000046	185.2207317	195.7545949	218.4799651	199.6934265		213.5712319	0.970030656	0.523716027	142	44845	09:45:33.000
14.068065	52.45153167	62.51699829	195.695258	209.2961981	223.4029412	194.6119123		205.4951839	0.965559381	0.493399478	143	44845	09:45:34.000
14.06806167	52.45149333	62.48899841	202.6243661	208.9217562	211.59856	177.5645747		179.8702127	0.967989321	0.47772602	144	44845	09:45:35.000
14.06805833	52.45145499	62.48099899	200.687697	194.876399	208.2097128	162.7715751		153.0920068	0.979327498	0.487985817	145	44845	09:45:36.000
14.068055	52.45141834	62.50699997	191.0738974	188.2343282	191.1801734	138.816674		132.208492	0.98417527	0.515075729	146	44845	09:45:37.000
14.06805333	52.45138165	62.55500031	194.7330927	169.4052383	173.2328867	127.5634946		123.5844112	0.99388803	0.510384761	147	44845	09:45:38.000
14.06805	52.45134335	62.61600113	189.5574413	150.4735973	160.248187	110.1211982		101.7828259	1.014891929	0.535400732	148	44845	09:45:39.000
14.06804667	52.45130666	62.71900177	182.5560038	136.7364389	158.499555	96.12649856		88.60297618	1.035083841	0.566995234	149	44845	09:45:40.000
14.06804334	52.45126832	62.79700089	176.1495069	133.6595553	132.3020348	81.17447703		78.30815498	1.06083728	0.602236872	150	44845	09:45:41.000
14.06804	52.45123167	62.9109993	174.3462844	109.8514784	112.0358232	69.36338986		69.77817098	1.094153501	0.627574889	151	44845	09:45:42.000
14.06803667	52.45119333	62.98799896	144.6566132	94.29838267	93.9864342	61.08337526		63.37113403	1.121468363	0.775262422	152	44845	09:45:43.000
14.06803333	52.45115668	63.04299927	121.4016923	82.39777786	80.29077287	70.80045416		71.98028535	1.155993584	0.952205494	153	44845	09:45:44.000
14.06803	52.45111834	63.05899811	101.6539565	74.90343037	68.55477113	84.49349982		83.85789233	1.187048899	1.167735069	154	44845	09:45:45.000
14.06802833	52.45108166	63.0530014	87.56083761	68.08441845	78.90332995	103.1819249		99.41275245	1.197452439	1.367566222	155	44845	09:45:46.000
14.068025	52.45104501	63.02500153	77.30087533	71.20442633	93.88311682	120.1795691		115.5181547	1.198836872	1.550871018	156	44845	09:45:47.000
14.06802	52.45100832	62.96500015	84.51271362	76.09875545	111.7468376	137.9269216		133.0160014	1.190976647	1.40922779	157	44845	09:45:48.000
14.06801666	52.45097001	62.86500168	94.69768936	82.53167598	134.9328013	154.4166045		136.917827	1.168580335	1.234011456	158	44845	09:45:49.000
14.06801333	52.45093501	62.75699997	107.9114819	88.60092624	158.9258445	152.615239		137.5494921	1.151292977	1.066886449	159	44845	09:45:50.000
14.06801	52.45090001	62.64099884	121.8805693	97.45845934	165.4031231	145.5044324		131.0583705	1.144928175	0.939385319	160	44845	09:45:51.000
14.06800834	52.45086333	62.49900055	137.5584176	111.0567978	167.7381719	127.9564338		122.0790787	1.133778159	0.824215761	161	44845	09:45:52.000
14.06800667	52.45082334	62.36100006	147.6624908	123.7093223	165.7255152	115.9896094		110.5818649	1.118071965	0.757180756	162	44845	09:45:53.000
14.068005	52.450785	62.2120018	156.2701744	131.9259171	151.5352554	113.1003064		105.6565455	1.090709291	0.697963828	163	44845	09:45:54.000
14.06800334	52.45074501	62.06499863	161.0703606	137.3614733	134.1887963	104.1248895		101.0914215	1.057664189	0.656647309	164	44845	09:45:55.000
14.06800167	52.45070334	61.91999817	162.8034495	137.9048285	126.3677795	109.7657441		102.0437506	1.027284888	0.630997003	165	44845	09:45:56.000
14.06799833	52.45066334	61.82899857	159.9510087	133.5598631	121.5240568	109.402226		105.4165066	1.00194331	0.626406372	166	44845	09:45:57.000
14.067995	52.45062167	61.7159996	158.9631668	127.7056422	118.8856436	111.2297584		108.4493339	0.991050516	0.623446636	167	44845	09:45:58.000
14.06799	52.45058168	61.64799881	158.4705772	124.8673847	122.5863283	112.7096571		110.4141715	0.99764116	0.629543463	168	44845	09:45:59.000
14.067985	52.45054166	61.59500122	160.0334447	123.7528661	125.9566372	113.5410894		110.0233581	1.002484897	0.62642212	169	44845	09:46:00.000
14.06797833	52.45050166	61.55899811	162.8492028	123.4204233	126.5909232	111.4407698		104.3332159	1.002723852	0.615737649	170	44845	09:46:01.000
14.06797334	52.45045999	61.52700043	165.9875524	122.0444892	123.1101054	96.94046947		96.66859145	1.010629145	0.608858394	171	44845	09:46:02.000
14.06797	52.45041835	61.49599838	167.4519994	121.2597523	117.7006275	87.56996665		88.30580317	1.011058459	0.603790019	172	44845	09:46:03.000
14.06796667	52.45037832	61.45299912	166.2845936	119.8293255	109.3108631	93.42830898		95.68805249	1.004815213	0.60427439	173	44845	09:46:04.000
14.06796333	52.45033668	61.39599991	163.9426428	117.363484	101.1561355	96.24134924		108.4532762	1.000576491	0.61032107	174	44845	09:46:05.000
14.06795833	52.450295	61.3390007	160.6167706	115.3021479	98.39939629	110.7064129		129.6220095	0.996594628	0.620479807	175	44845	09:46:06.000
14.06795333	52.45025333	61.27000046	158.3244742	118.46758	100.7949672	130.1640606		154.5309932	0.987693483	0.623841316	176	44845	09:46:07.000
14.06794833	52.45021	61.22900009	160.2872122	124.3554012	108.9572564	154.7120953		180.6407271	0.980131051	0.611484246	177	44845	09:46:08.000
14.06794167	52.45016667	61.13800049	166.9503729	134.2163677	122.3055596	154.2764599		171.7979378	0.977456212	0.585477106	178	44845	09:46:09.000
14.06793667	52.45012334	61.09799957	176.1789773	146.9328968	136.5098428	139.2363722		157.4310249	0.969781653	0.550452539	179	44845	09:46:10.000
14.06793167	52.45008001	61.07300186	187.3806469	158.382498	143.7628248	134.2330203		136.0980702	0.953486564	0.508850076	180	44845	09:46:11.000
14.06792667	52.45003166	61.02500153	196.8618	163.3588186	144.0084498	111.8109045		112.8817196	0.938499931	0.476730341	181	44845	09:46:12.000
14.06792167	52.44998334	60.98199844	201.025932	162.3973619	138.007704	104.0572811		93.70529184	0.927128317	0.461198368	182	44845	09:46:13.000
14.06791833	52.44994001	60.95899963	199.3741537	156.1088904	131.0391121	117.6765766		102.1096375	0.918859031	0.46087169	183	44845	09:46:14.000
14.06791333	52.44989834	60.95199966	194.3489915	149.4951699	129.8157784	140.0527416		124.2290251	0.921619477	0.47420852	184	44845	09:46:15.000
14.06791	52.44985666	60.93299866	188.5287568	149.9165724	139.7785325	178.6675865		161.7916279	0.919474679	0.487710572	185	44845	09:46:16.000
14.06790834	52.44981333	60.93799973	188.2609447	158.3994575	163.3974375	215.5724518		214.8542083	0.910092782	0.483420915	186	44845	09:46:17.000
14.06790334	52.44977166	60.95399857	192.5530458	176.0651042	197.480318	251.9535881		265.4855556	0.907590922	0.471345918	187	44845	09:46:18.000
14.0679	52.44973002	60.94100189	200.8826967	199.9540834	238.3600658	276.9165766		297.4694096	0.901783724	0.448910603	188	44845	09:46:19.000
14.067895	52.44968834	60.93199921	210.3794905	226.4054229	271.1712584	281.3555639		305.1549029	0.886835124	0.421540675	189	44845	09:46:20.000
14.06789167	52.44964666	60.92900085	220.5498079	243.8725304	285.7501314	260.4919709		284.0081155	0.881441584	0.399656473	190	44845	09:46:21.000
14.06789	52.44960334	60.92399979	223.3524219	249.0809206	279.5852413	209.5648261		235.5377262	0.886245763	0.396792547	191	44845	09:46:22.000
14.06788833	52.44956001	60.9109993	219.354308	241.2614623	255.178098	163.101049		182.5140233	0.892309363	0.406789076	192	44845	09:46:23.000
14.06788667	52.44951668	60.9070015	209.1532864	220.8712564	213.5852837	126.6133962		141.6863716	0.903777518	0.432112511	193	44845	09:46:24.000
